corpus,music,position,r-word
SAMBA,21,15,gaapnn
SAMBA,21,16,rg
SAMBA,21,17,nlr
SAMBA,21,18,grrg
SAMBA,21,19,grr
SAMBA,21,20,etrg
SAMBA,21,21,njr
SAMBA,21,22,pnc
SAMBA,21,23,nlrc
SAMBA,21,24,tn
SAMBA,21,25,nrnc
SAMBA,21,26,pnc
SAMBA,21,27,nlrc
SAMBA,21,28,tn
SAMBA,21,29,nrnc
SAMBA,22,1,uqc
SAMBA,22,2,pqc
SAMBA,22,3,pr
SAMBA,22,4,pqc
SAMBA,22,5,pqc
SAMBA,22,6,pr
SAMBA,22,7,bl
SAMBA,22,8,ntnnb
SAMBA,22,9,bl
SAMBA,22,10,ntnnb
SAMBA,22,11,bl
SAMBA,22,12,ntnnb
SAMBA,22,13,bl
SAMBA,22,14,ntnnb
SAMBA,22,15,erjh
SAMBA,22,16,ertc
SAMBA,22,17,pnjj
SAMBA,22,18,jjjj
SAMBA,22,19,pnc
SAMBA,22,20,glb
SAMBA,22,21,grb
SAMBA,22,22,glb
SAMBA,22,23,grc
SAMBA,22,24,glb
SAMBA,22,25,gr
SAMBA,22,26,glb
SAMBA,22,27,grc
SAMBA,22,28,glb
SAMBA,22,29,nnb
SAMBA,22,30,glb
SAMBA,22,31,grc
SAMBA,22,32,glb
SAMBA,22,33,nn
SAMBA,22,34,uqc
SAMBA,22,35,pqc
SAMBA,22,36,pr
SAMBA,22,37,pqc
SAMBA,22,38,pqc
SAMBA,22,39,pr
SAMBA,22,40,bl
SAMBA,22,41,ntnnb
SAMBA,22,42,bl
SAMBA,22,43,ntnnb
SAMBA,22,44,bl
SAMBA,22,45,ntnnb
SAMBA,22,46,bl
SAMBA,22,47,ntnnb
SAMBA,23,1,ejjj
SAMBA,23,2,jjjt
SAMBA,23,3,bbb
SAMBA,23,4,urtc
SAMBA,23,5,bbb
SAMBA,23,6,urtc
SAMBA,23,7,njjj
SAMBA,23,8,jjjt
SAMBA,23,9,bbburtc
SAMBA,23,10,bbburtc
SAMBA,23,11,nrlj
SAMBA,23,12,grrr
SAMBA,23,13,nrlj
SAMBA,23,14,grrr
SAMBA,23,15,errb
SAMBA,23,16,errb
SAMBA,23,17,glvrb
SAMBA,23,18,bnrb
SAMBA,23,19,bnrb
SAMBA,24,1,babng
SAMBA,24,2,nncn
SAMBA,24,3,babng
SAMBA,24,4,ger
SAMBA,24,5,jbnab
SAMBA,24,6,jbn
SAMBA,24,7,babng
SAMBA,24,8,nncn
SAMBA,24,9,jbnab
SAMBA,24,10,jln
SAMBA,24,11,babng
SAMBA,24,12,nncn
SAMBA,25,1,rn
SAMBA,25,2,rn
SAMBA,25,3,bjtn
SAMBA,25,4,gn
SAMBA,25,5,pnn
SAMBA,25,6,rc
SAMBA,25,7,etn
SAMBA,25,8,jlnc
SAMBA,25,9,etn
SAMBA,25,10,etnc
SAMBA,25,11,jtn
SAMBA,25,12,ern
SAMBA,25,13,etn
SAMBA,25,14,jlnc
SAMBA,25,15,jtn
SAMBA,25,16,rn
SAMBA,25,17,rn
SAMBA,25,18,bjtn
SAMBA,25,19,gn
SAMBA,25,20,pnn
SAMBA,25,21,rc
SAMBA,25,22,etn
SAMBA,26,1,trvc
SAMBA,26,2,nrqj
SAMBA,26,3,urvc
SAMBA,26,4,nrqj
SAMBA,26,5,bjb
SAMBA,26,6,gjjjj
SAMBA,26,7,bjb
SAMBA,26,8,gjjj
SAMBA,26,9,jjte
SAMBA,26,10,jjjj
SAMBA,26,11,jjte
SAMBA,26,12,jjjh
SAMBA,27,1,n
SAMBA,27,2,n
SAMBA,27,3,pvc
SAMBA,27,4,vh
SAMBA,27,5,gvbnb
SAMBA,27,6,nbab
SAMBA,27,7,ng
SAMBA,27,8,vrg
SAMBA,27,9,uvg
SAMBA,27,10,utnaab
SAMBA,27,11,n
SAMBA,27,12,n
SAMBA,27,13,pvc
SAMBA,27,14,vh
SAMBA,27,15,gvbnb
SAMBA,27,16,nbab
SAMBA,27,17,ng
SAMBA,27,18,vrg
SAMBA,27,19,uvg
SAMBA,27,20,utnaab
SAMBA,27,21,ggptl
SAMBA,27,22,gcg
SAMBA,27,23,pnql
SAMBA,27,24,gcg
SAMBA,27,25,vv
SAMBA,27,26,pvag
SAMBA,27,27,gvc
SAMBA,27,28,gve
SAMBA,27,29,nl
SAMBA,27,30,nnm
SAMBA,27,31,ptl
SAMBA,27,32,gcg
SAMBA,27,33,pnql
SAMBA,27,34,gcg
SAMBA,27,35,vv
SAMBA,27,36,pvag
SAMBA,27,37,gvc
SAMBA,27,38,gve
SAMBA,27,39,nc
SAMBA,27,40,gvc
SAMBA,27,41,gve
SAMBA,27,42,nc
SAMBA,28,1,uvvvrn
SAMBA,28,2,uvvvtn
SAMBA,28,3,ntn
SAMBA,28,4,nnc
SAMBA,28,5,gug
SAMBA,28,6,uvvvrc
SAMBA,28,7,uvvvrn
SAMBA,28,8,uvvvtn
SAMBA,28,9,njj
SAMBA,28,10,nn
SAMBA,28,11,nng
SAMBA,28,12,uvvvt
SAMBA,28,13,n
SAMBA,28,14,n
SAMBA,28,15,nnrc
SAMBA,28,16,gqgnc
SAMBA,28,17,gnrnn
SAMBA,28,18,nnrg
SAMBA,28,19,nnnl
SAMBA,28,20,nrn
SAMBA,28,21,ncb
SAMBA,28,22,prnc
SAMBA,28,23,nrng
SAMBA,28,24,nnhb
SAMBA,28,25,ejb
SAMBA,28,26,nnrc
SAMBA,28,27,gqgnc
SAMBA,28,28,gnjl
SAMBA,29,1,bl
SAMBA,29,2,bl
SAMBA,29,3,jr
SAMBA,29,4,jr
SAMBA,29,5,bl
SAMBA,29,6,bl
SAMBA,29,7,jr
SAMBA,29,8,jr
SAMBA,29,9,geb
SAMBA,29,10,betnaj
SAMBA,29,11,gebn
SAMBA,29,12,gaetnae
SAMBA,29,13,gaetn
SAMBA,29,14,gaejraj
SAMBA,29,15,gaetn
SAMBA,29,16,gaabgg
SAMBA,29,17,gnnnnn
SAMBA,29,18,bl
SAMBA,29,19,bl
SAMBA,29,20,jr
SAMBA,29,21,jr
SAMBA,29,22,bl
SAMBA,29,23,bl
SAMBA,29,24,jr
SAMBA,29,25,jr
SAMBA,30,1,ncjtnab
SAMBA,30,2,pnaab
SAMBA,30,3,naabg
SAMBA,30,4,ncjrnab
SAMBA,30,5,pnae
SAMBA,30,6,bn
SAMBA,30,7,gnnnanab
SAMBA,30,8,rnnb
SAMBA,30,9,pnnn
SAMBA,30,10,naabn
SAMBA,30,11,jlnaabg
SAMBA,30,12,ncjtnab
SAMBA,30,13,pnaab
SAMBA,30,14,naabg
SAMBA,30,15,ncjrnab
SAMBA,30,16,pnae
SAMBA,30,17,bn
SAMBA,30,18,gnnnanab
SAMBA,30,19,rnnb
SAMBA,30,20,pnnn
SAMBA,30,21,naabn
SAMBA,30,22,jlnaabg
SAMBA,30,23,nngcqg
SAMBA,30,24,pnag
SAMBA,30,25,ccg
SAMBA,30,26,nnannrc
SAMBA,30,27,rnce
SAMBA,30,28,nnre
SAMBA,30,29,ncjtnab
SAMBA,30,30,pnaab
SAMBA,30,31,naabg
SAMBA,30,32,ncjrnab
SAMBA,30,33,pnae
SAMBA,30,34,bn
SAMBA,30,35,gnnnanab
SAMBA,30,36,rnnb
SAMBA,30,37,pnnn
SAMBA,30,38,naabn
SAMBA,30,39,jlnaabg
SAMBA,31,1,caang
SAMBA,31,2,nnnng
SAMBA,31,3,nnnng
SAMBA,31,4,nngn
SAMBA,31,5,nnnrc
SAMBA,31,6,najln
SAMBA,31,7,nntnn
SAMBA,31,8,n
SAMBA,31,9,nnnn
SAMBA,31,10,nntnn
SAMBA,31,11,n
SAMBA,31,12,nnnn
SAMBA,31,13,n
SAMBA,31,14,gan
SAMBA,31,15,ntme
SAMBA,31,16,ntng
SAMBA,31,17,nnnbb
SAMBA,31,18,gaelnn
SAMBA,31,19,rnng
SAMBA,31,20,jtn
SAMBA,31,21,gngtpn
SAMBA,31,22,ng
SAMBA,31,23,ng
SAMBA,31,24,nnnng
SAMBA,31,25,cjln
SAMBA,31,26,gaapng
SAMBA,31,27,jtn
SAMBA,31,28,nnngng
SAMBA,31,29,gmrcb
SAMBA,31,30,gnrc
SAMBA,31,31,nnnnn
SAMBA,31,32,nnc
SAMBA,31,33,nnc
SAMBA,31,34,jrnnng
SAMBA,31,35,nmlnn
SAMBA,31,36,jrnnng
SAMBA,31,37,nmlnn
SAMBA,32,1,babg
SAMBA,32,2,nnnaabg
SAMBA,32,3,babg
SAMBA,32,4,nnnaabg
SAMBA,32,5,eaeg
SAMBA,32,6,gaabn
SAMBA,32,7,nnrc
SAMBA,32,8,nnjh
SAMBA,32,9,gjann
SAMBA,32,10,nl
SAMBA,32,11,nnpg
SAMBA,32,12,njle
SAMBA,32,13,gannre
SAMBA,32,14,ne
SAMBA,32,15,nnjt
SAMBA,32,16,nnng
SAMBA,32,17,nnae
SAMBA,32,18,nrcg
SAMBA,32,19,gnnnnc
SAMBA,32,20,ntng
SAMBA,32,21,naeln
SAMBA,32,22,gnnnnnj
SAMBA,32,23,nnaabg
SAMBA,32,24,nnaannge
SAMBA,32,25,ngncn
SAMBA,32,26,n
SAMBA,32,27,nnrg
SAMBA,32,28,nnc
SAMBA,32,29,nnec
SAMBA,32,30,nanbcb
SAMBA,32,31,ng
SAMBA,32,32,gnn
SAMBA,32,33,en
SAMBA,32,34,cbng
SAMBA,32,35,gnn
SAMBA,32,36,nab
SAMBA,32,37,nne
SAMBA,32,38,ncng
SAMBA,32,39,bebnael
SAMBA,32,40,babnab
SAMBA,32,41,nnnnaab
SAMBA,32,42,nnnnaab
SAMBA,32,43,nnnnnn
SAMBA,32,44,gnngnab
SAMBA,32,45,gabbng
SAMBA,32,46,gnna
SAMBA,33,1,nr
SAMBA,33,2,nvg
SAMBA,33,3,nr
SAMBA,33,4,nvg
SAMBA,33,5,nr
SAMBA,33,6,nr
SAMBA,33,7,nrg
SAMBA,33,8,nrte
SAMBA,33,9,nr
SAMBA,33,10,nvgg
SAMBA,33,11,nr
SAMBA,33,12,nvg
SAMBA,33,13,nr
SAMBA,33,14,nr
SAMBA,33,15,nrg
SAMBA,33,16,nuue
SAMBA,33,17,nr
SAMBA,33,18,uruu
SAMBA,33,19,nqe
SAMBA,33,20,uuur
SAMBA,33,21,nrt
SAMBA,33,22,uut
SAMBA,33,23,nuu
SAMBA,33,24,nuracc
SAMBA,33,25,nt
SAMBA,33,26,ebn
SAMBA,33,27,nrrsr
SAMBA,33,28,nt
SAMBA,33,29,ebn
SAMBA,33,30,nrrsr
SAMBA,34,1,gaebnn
SAMBA,34,2,cjln
SAMBA,34,3,naelnn
SAMBA,34,4,ern
SAMBA,34,5,jln
SAMBA,34,6,grj
SAMBA,34,7,bebnn
SAMBA,34,8,cjln
SAMBA,34,9,naelnn
SAMBA,34,10,ern
SAMBA,34,11,jln
SAMBA,34,12,nnr
SAMBA,34,13,nrn
SAMBA,34,14,nrng
SAMBA,34,15,nrn
SAMBA,34,16,nrn
SAMBA,34,17,nnr
SAMBA,34,18,nrng
SAMBA,34,19,nrnnnb
SAMBA,34,20,bebnn
SAMBA,34,21,cjln
SAMBA,34,22,naelnn
SAMBA,34,23,ern
SAMBA,34,24,jln
SAMBA,34,25,grj
SAMBA,34,26,bebnn
SAMBA,34,27,cjln
SAMBA,34,28,naelnn
SAMBA,34,29,ern
SAMBA,34,30,jln
SAMBA,35,1,pn
SAMBA,35,2,jln
SAMBA,35,3,pn
SAMBA,35,4,jln
SAMBA,35,5,gnajlnc
SAMBA,35,6,gnln
SAMBA,35,7,elnnn
SAMBA,35,8,ngnrn
SAMBA,35,9,nn
SAMBA,35,10,jln
SAMBA,35,11,ejrnnnae
SAMBA,35,12,ernnnpae
SAMBA,35,13,pn
SAMBA,35,14,nn
SAMBA,35,15,pnnn
SAMBA,35,16,pn
SAMBA,35,17,jln
SAMBA,35,18,pn
SAMBA,35,19,jln
SAMBA,35,20,pn
SAMBA,35,21,jln
SAMBA,35,22,gnajlnc
SAMBA,35,23,gnln
SAMBA,35,24,elnnn
SAMBA,35,25,ngnrn
SAMBA,35,26,nn
SAMBA,35,27,jln
SAMBA,36,1,nnrrrh
SAMBA,36,2,grrvc
SAMBA,36,3,gtvqg
SAMBA,36,4,gvc
SAMBA,36,5,gtvrc
SAMBA,36,6,gttri
SAMBA,36,7,fsb
SAMBA,36,8,pvg
SAMBA,36,9,nnrrrh
SAMBA,36,10,grrvc
SAMBA,36,11,gtvqg
SAMBA,36,12,gvc
SAMBA,36,13,gtvrc
SAMBA,36,14,gttri
SAMBA,36,15,fsb
SAMBA,36,16,pvg
SAMBA,36,17,grh
SAMBA,36,18,grh
SAMBA,36,19,grh
SAMBA,36,20,grh
SAMBA,36,21,grh
SAMBA,36,22,grjb
SAMBA,36,23,urb
SAMBA,36,24,gvc
SAMBA,36,25,gve
SAMBA,36,26,gve
SAMBA,36,27,gqb
SAMBA,36,28,grh
SAMBA,36,29,grrrb
SAMBA,36,30,nnb
SAMBA,37,1,bab
SAMBA,37,2,jtnaab
SAMBA,37,3,jtnaab
